,id,Date,Address,Postal Code,County,Price,Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,Month_end_day,Province
99929,99917,2014-12-03,"16 croagh patrick avenue, letterkenny, county donegal",,Donegal,73000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
100027,100104,2014-03-13,"9 thomas st, castleblayney, monaghan",,Monaghan,32000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
100097,100129,2014-03-13,"roxborough glebe, kilcar, donegal",,Donegal,195000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
100138,100299,2014-03-14,"derryledigan, scotstown, co monaghan",,Monaghan,30000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
100146,100212,2014-03-14,"26 grand canal central, canal road, letterkenny",,Donegal,43000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
100200,100197,2014-03-14,"21 kilmore willows, ballyjamesduff",,Cavan,110000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
100207,100302,2014-03-14,"drumeague, baileborough, co cavan",,Cavan,115000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
100242,100298,2014-03-14,"cullentra, cootehill road, ballyhaise p.o.",,Cavan,155000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
100281,100318,2014-03-14,"lisgrey, virginia, co cavan",,Cavan,205000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
100344,100423,2014-03-18,"taghart south, shecock, co. cavan",,Cavan,13000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
100348,100417,2014-03-18,"lisnaglea, stradone",,Cavan,30000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
100365,100396,2014-03-18,"8 shrewsbury, belturbet, cavan",,Cavan,78000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
100373,100360,2014-03-18,"16 mcelhones chalets, downings, donegal",,Donegal,95555.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
100378,100385,2014-03-18,"5 oakwood park, lismonaghan, letterkenny",,Donegal,110000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
100384,100347,2014-03-18,"11 cathedral rd, cavan, cavan",,Cavan,127000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
100390,100409,2014-03-18,"dundalk road, castleblayney, co monaghan",,Monaghan,140000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
100394,100369,2014-03-18,"3 aileach valley, bridgend, donegal",,Donegal,150000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
100430,100496,2014-03-19,"chapel road, castlefinn, donegal",,Donegal,35000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
100434,100482,2014-03-19,"6 ballymacool wood, letterkenny, donegal",,Donegal,49000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
100452,100516,2014-03-19,"portaleen brae, glengad, malin",,Donegal,75000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
100463,100462,2014-03-19,"3 carraig craobh, crievesmith letterkenny, donegal",,Donegal,100000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
100466,100452,2014-03-19,"23 o'neill street, carrickmacross, co. monaghan",,Monaghan,116000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
100529,100535,2014-03-20,"17 fairy mount ave, kngscourt, cavan",,Cavan,50000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
100530,100586,2014-03-20,"annagh, kingscourt, cavan",,Cavan,50000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
100560,100553,2014-03-20,"36 foxfield, carrickmacross, monaghan",,Monaghan,110000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
100583,100599,2014-03-20,"edenburt, virginia, cavan",,Cavan,159000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
100591,100608,2014-03-20,"main street, dunfanaghy, donegal",,Donegal,215000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
100645,100742,2014-03-21,"7 lakeview, keelagh, kileshandra",,Cavan,65000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
100675,100713,2014-03-21,"43 cedar grove, carndonagh, donegal",,Donegal,102000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
100732,100634,2014-03-21,"14 the fort, greencastle, donegal",,Donegal,165000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
100740,100826,2014-03-21,"ture, ballyconnell, cavan",,Cavan,172000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
100778,100798,2014-03-21,"keswick, loughnagin, letterkenny",,Donegal,250000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
100829,100831,2014-03-23,"mullaghoran, kilcogy, co cavan",,Cavan,50000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
100836,100910,2014-03-24,"patrick street, belturbet, co cavan",,Cavan,45000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
100841,100871,2014-03-24,"54 beechwood pk, kiltole convoy, donegal",,Donegal,54000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
100847,100851,2014-03-24,"2 pearse rd, ardara, donegal",,Donegal,70000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
100856,100847,2014-03-24,"18 carriag fern, buncrana, co donegal",,Donegal,87500.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
100859,100852,2014-03-24,"2 rathdrum drumalee, cavan",,Cavan,95000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
100862,100883,2014-03-24,"86 foxfield magherboy, carrickmacross, monaghan",,Monaghan,100000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
100866,100859,2014-03-24,"3 atlantic view, portnablagh, donegal",,Donegal,112750.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
100867,100902,2014-03-24,"glebe, lifford rd, stranorlar",,Donegal,115000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
100875,100860,2014-03-24,"3 canning lane, kilderry, muff",,Donegal,125000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
100959,101039,2014-03-25,"meenahalla, glenties, co donegal",,Donegal,65000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
100970,100927,2014-03-25,"11 river run holiday homes, belturbet, co cavan",,Cavan,80000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
101006,101045,2014-03-25,"ryelands, newtowncunningham, co donegal",,Donegal,160000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
101031,101029,2014-03-25,"cahir o'doherty avenue, buncrana, co donegal",,Donegal,265000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
101059,101051,2014-03-26,"11 st mc cartans villas, carrickmacross, monaghan",,Monaghan,41000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
101068,101060,2014-03-26,"15 cul na greine, oldcastle rd, ballyjamesduff",,Cavan,79000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
101076,101105,2014-03-26,"8 foxhills, carnamuggah, letterkenny",,Donegal,91000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
101144,101253,2014-03-27,"listaragan, gleneely, donegal",,Donegal,30000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
101157,101226,2014-03-27,"apartment 3, 153/154 parnell street, dublin 1",,Donegal,65000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
101179,101152,2014-03-27,"164 meadowhill, kiltoy, letterkenny",,Donegal,91000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
101211,101256,2014-03-27,"monaghanoose, bailieborough, cavan",,Cavan,152000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
101224,101147,2014-03-27,"14 carrickfern, cavan, cavan",,Cavan,180000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
101267,101388,2014-03-28,"54 glenwood park, letterkenny, county donegal",,Donegal,14693.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
101283,101276,2014-03-28,"11 erne court, belturbet, cavan",,Cavan,37000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
101288,101272,2014-03-28,"10 westpoint manor, quigleys point, co donegal",,Donegal,50000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
101296,101349,2014-03-28,"3 churchstreet, bailieborough, co. cavan",,Cavan,55000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
101329,101356,2014-03-28,"31 whitethorn park, gortlee, letterkenny",,Donegal,88500.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
101340,101447,2014-03-28,"derryharriff, creeslough, donegal",,Donegal,103658.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
101362,101459,2014-03-28,"killygrogan, news inns, ballyjamesduff cavan",,Cavan,132000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
101374,101439,2014-03-28,"buggagh road, carrick, co. donegal",,Donegal,147000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
101388,101450,2014-03-28,"eskedale, waterloo place, donegal town",,Donegal,170000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
101426,101456,2014-03-28,"kednaminsha, inniskeen, monaghan",,Monaghan,215000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
101429,101472,2014-03-28,"rashedoge, newmills, letterkenny",,Donegal,225000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
101526,101529,2014-03-31,"20 woodthorpe, newtowncunningham, donegal",,Donegal,90000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
101553,101606,2014-03-31,"dristernan, gleneely, donegal",,Donegal,117000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
101571,101605,2014-03-31,"corrygarry, castleblayney, monaghan",,Monaghan,150000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
101633,101710,2014-01-04,"corratober, cavan, co cavan",,Cavan,35000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-01-31,Ulster
101653,101718,2014-01-04,"lisduff, kilnaleck, cavan",,Cavan,91000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-01-31,Ulster
101663,101649,2014-01-04,"18 coylin court, ramelton, donegal",,Donegal,105000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-01-31,Ulster
101667,101642,2014-01-04,"12 crest of the wave, bundoran, donegal",,Donegal,110000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-01-31,Ulster
101725,101779,2014-02-04,"47 main st, ballybay, monaghan",,Monaghan,26250.0,No,No,Second-Hand Dwelling house /Apartment,,2014-02-28,Ulster
101734,101835,2014-02-04,"mullahoran lower, kilcogy, co cavan",,Cavan,47500.0,No,No,Second-Hand Dwelling house /Apartment,,2014-02-28,Ulster
101741,101757,2014-02-04,"22a meadowbank, letterkenny, donegal",,Donegal,55000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-02-28,Ulster
101757,101806,2014-02-04,"9 river valley, the callaghs, ballyconnell",,Cavan,85000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-02-28,Ulster
101770,101812,2014-02-04,"ballyargus, redcastle, donegal",,Donegal,105000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-02-28,Ulster
101814,101824,2014-02-04,"enagh meadows, lisduff, virginia",,Cavan,217500.0,No,No,Second-Hand Dwelling house /Apartment,,2014-02-28,Ulster
101855,101914,2014-03-04,"52 ard colgan, carndonagh, donegal",,Donegal,47500.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
101880,101880,2014-03-04,"2 drum carraig, drumalee, cavan",,Cavan,85000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
101882,101918,2014-03-04,"6 derryoak, ballyconnell, cavan",,Cavan,87000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-03-31,Ulster
101992,102015,2014-04-04,"22 lake view, castleblayney, co monaghan",,Monaghan,42000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-04-30,Ulster
101997,102068,2014-04-04,"70 atlantic way, bundoran, donegal",,Donegal,51500.0,No,No,Second-Hand Dwelling house /Apartment,,2014-04-30,Ulster
102006,102114,2014-04-04,"drumlaunaght, stradone, cavan",,Cavan,70000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-04-30,Ulster
102008,101986,2014-04-04,"13 dunalainn, culdaff, donegal",,Donegal,71500.0,No,No,Second-Hand Dwelling house /Apartment,,2014-04-30,Ulster
102015,102112,2014-04-04,"derrynamansher, annagry, donegal",,Donegal,85000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-04-30,Ulster
102018,102122,2014-04-04,"killygone, newbliss",,Monaghan,89500.0,No,No,Second-Hand Dwelling house /Apartment,,2014-04-30,Ulster
102022,102144,2014-04-04,"the hollies, tiernaleague, carndonagh",,Donegal,95000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-04-30,Ulster
102042,102079,2014-04-04,"8 summerhill, magherinture, buncrana",,Donegal,117500.0,No,No,Second-Hand Dwelling house /Apartment,,2014-04-30,Ulster
102047,102046,2014-04-04,"4 mount pleasant, mountain top, letterkenny",,Donegal,125000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-04-30,Ulster
102062,102097,2014-04-04,"ardeskin, donegal town, donegal",,Donegal,143000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-04-30,Ulster
102065,102126,2014-04-04,"lough alea, burnia, virginia",,Cavan,149500.0,No,No,Second-Hand Dwelling house /Apartment,,2014-04-30,Ulster
102094,102111,2014-04-04,"craig, muff, donegal",,Donegal,204750.0,No,No,Second-Hand Dwelling house /Apartment,,2014-04-30,Ulster
102146,102169,2014-07-04,"22 burnside park, letterkenny, donegal",,Donegal,26000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-07-31,Ulster
102178,102181,2014-07-04,"30 whitethorn grove, gortlee, letterkenny",,Donegal,85000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-07-31,Ulster
102207,102210,2014-07-04,"86 meadow hill, kiltoy, letterkenny",,Donegal,160000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-07-31,Ulster
102251,102264,2014-08-04,"15 castlemanor retirement village, billis, cavan",,Cavan,30000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-08-31,Ulster
102340,102392,2014-09-04,"5 lennon view, ramelton, donegal",,Donegal,17000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-09-30,Ulster
102344,102342,2014-09-04,"10 sea spray apt, main st, bundoran",,Donegal,36000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-09-30,Ulster
102361,102438,2014-09-04,"st bodens, aught, muff",,Donegal,72000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-09-30,Ulster
102376,102419,2014-09-04,"cavan road, virgina, cavan",,Cavan,106000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-09-30,Ulster
102446,102595,2014-10-04,"toam, blacklion, co cavan",,Cavan,40000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-10-31,Ulster
102482,102445,2014-10-04,"1 ocean view, west end, bundoran",,Donegal,75000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-10-31,Ulster
102493,102534,2014-10-04,"9 bridgebrook, bridge end, donegal",,Donegal,86500.0,No,No,Second-Hand Dwelling house /Apartment,,2014-10-31,Ulster
102521,102564,2014-10-04,"carnamuggagh, letterkenny, donegal",,Donegal,120000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-10-31,Ulster
102543,102588,2014-10-04,"sancta maria, rossnowlagh, co donegal",,Donegal,160000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-10-31,Ulster
102551,102592,2014-10-04,"stralongford, drumkeen, lifford",,Donegal,177000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-10-31,Ulster
102559,102565,2014-10-04,"carrowkeel, glebe, tamney",,Donegal,200000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-10-31,Ulster
102644,102630,2014-11-04,"13 cill chais, shannon, co clare",,Cavan,63000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-11-30,Ulster
102646,102787,2014-11-04,"knocktemple, virginia, cavan",,Cavan,65000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-11-30,Ulster
102679,102600,2014-11-04,"1 riverside, virginia",,Cavan,102500.0,No,No,Second-Hand Dwelling house /Apartment,,2014-11-30,Ulster
102690,102671,2014-11-04,"21 foxfield, carrickmacross",,Monaghan,112000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-11-30,Ulster
102691,102608,2014-11-04,"101 rampart view, virginia, cavan",,Cavan,112500.0,No,No,Second-Hand Dwelling house /Apartment,,2014-11-30,Ulster
102745,102792,2014-11-04,"oghill, inniskeen, carrickmacross",,Monaghan,225000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-11-30,Ulster
102808,102810,2014-04-13,"drumcrow, corlesmore, co cavan",,Cavan,30000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-04-30,Ulster
102812,102905,2014-04-14,"bungalow at cavan, ballinalee co longford",,Cavan,32500.0,No,No,Second-Hand Dwelling house /Apartment,,2014-04-30,Ulster
102826,102856,2014-04-14,"290 bomany, letterkenny",,Donegal,55000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-04-30,Ulster
102863,102908,2014-04-14,"cleendra, dungloe",,Donegal,130000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-04-30,Ulster
102888,102911,2014-04-14,"dernashallog, emyvale, co monaghan",,Monaghan,175000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-04-30,Ulster
102899,102930,2014-04-14,"rakeevan, bailieborough, cavan",,Cavan,232000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-04-30,Ulster
102953,103037,2014-04-15,"carroekeel, kilmacrenan, co donegal",,Donegal,32000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-04-30,Ulster
102956,103040,2014-04-15,"corcanidos, milltown, cavan",,Cavan,40000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-04-30,Ulster
102963,103009,2014-04-15,"7 st macartan's terrace, monaghan",,Monaghan,55000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-04-30,Ulster
102967,102962,2014-04-15,"2 st james court, ballyliffin, donegal",,Donegal,65000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-04-30,Ulster
103064,103218,2014-04-16,"longfield, virginia, cavan",,Cavan,33333.0,No,No,Second-Hand Dwelling house /Apartment,,2014-04-30,Ulster
103066,103224,2014-04-16,"no. 5 the barn, st. johns point, dunkineely",,Donegal,37500.0,No,No,Second-Hand Dwelling house /Apartment,,2014-04-30,Ulster
103072,103132,2014-04-16,"33 dalys terrace, letterkenny, donegal",,Donegal,49000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-04-30,Ulster
103101,103135,2014-04-16,"36 ard ban, muff, co donegal",,Donegal,80000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-04-30,Ulster
103183,103212,2014-04-16,"farranseer, cornafean, cavan",,Cavan,220000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-04-30,Ulster
103239,103455,2014-04-17,"rosslea road, clonkirk, clones",,Monaghan,20000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-04-30,Ulster
103244,103286,2014-04-17,"16a crawford square, moville",,Donegal,32500.0,No,No,Second-Hand Dwelling house /Apartment,,2014-04-30,Ulster
103269,103291,2014-04-17,"18 riverwood, moville, letterkenny",,Donegal,62000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-04-30,Ulster
103321,103414,2014-04-17,"ballymacarthur, green castle, co donegal",,Donegal,116163.14,No,No,Second-Hand Dwelling house /Apartment,,2014-04-30,Ulster
103492,103531,2014-04-22,"largantrean, glen, carrigart",,Donegal,17845.0,No,No,Second-Hand Dwelling house /Apartment,,2014-04-30,Ulster
103493,103532,2014-04-22,"new st, virginia, cavan",,Cavan,30000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-04-30,Ulster
103498,103527,2014-04-22,"dromore, letterkenny, co donegal",,Donegal,54000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-04-30,Ulster
103526,103526,2014-04-22,"commeen, doochary",,Donegal,145000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-04-30,Ulster
103562,103540,2014-04-23,"1 carrick, carrigart, co donegal",,Donegal,90000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-04-30,Ulster
103659,103736,2014-04-24,"8 ardhanhain, letterkenny, co donegal",,Donegal,23500.0,No,No,Second-Hand Dwelling house /Apartment,,2014-04-30,Ulster
103663,103718,2014-04-24,"49 st phelims terrace, cavan rd, cootehill",,Cavan,32500.0,No,No,Second-Hand Dwelling house /Apartment,,2014-04-30,Ulster
